id,label,label_cosine,title
25427921,540,21,Middle/Senior PHP developer
27777144,146,20,Программист 1С
20612268,309,20,"Программист 1С по системе ""1С:Документооборот"""
20974822,83,23,Разработчик Java
26014554,233,23,Программист 1С
25355022,405,2,Разработчик С/С++ Middle/Senior
20701179,169,17,Программист на корпоративный портал (Битрикс)
24567071,477,21,Mobile apps developer: Swift iOS / Java Android / Xamarin
27282548,246,11,PHP-программист
20547307,378,11,Программист
22960472,136,3,Android разработчик
23788428,140,23,Программист-разработчик 1С
23031041,259,20,Программист 1С
21903737,339,11,WordPress - программист
26068676,278,9,Middle Java Developer (department of innovative development)
25231533,26,2,Android разработчик
25579302,158,17,Senior iOS developer YouDo
25827983,136,4,Программист / Senior Android Developer
22785901,212,4,PHP-разработчик
22214642,177,23,Программист 1С 7.7/8.х
27847453,471,23,HTML-верстальщик
27659076,516,23,Программист 1C
25784972,47,17,"Инженер-программист АСУ, BMS (Siemens, Schneider Electric)"
26063774,280,3,Ведущий фронтенд разработчик (React)
24615823,15,21,Web-разработчик
23975784,312,17,Инженер-программист
22862543,379,20,Ведущий программист 1C
23183524,439,2,‎Frontend-разработчик
23325222,552,11,PHP-разработчик
27248694,335,3,Middle/Senior Android разработчик
23388114,506,20,Инженер-программист 1C
21020023,21,25,Middle .NET/C# Developer
26095954,237,2,Программист PHP (Junior)
27698970,335,3,Android Developer (BANKEX PAY)
25502630,408,3,Unity Developer в Indigo Kids
20018376,355,2,Главный битрикс-разработчик
23950510,359,17,Backend developer / Бекенд разработчик
20686194,343,4,Ведущий разработчик С++
27687628,329,23,Оператор станков с ЧПУ
22787580,354,17,Разработчик С#
22418464,213,23,Программист 1С
25378046,235,23,Инженер-программист
23701858,281,3,С++ Client Developer
21701134,350,2,Программист PHP
23230019,440,29,IOS разработчик
23767024,282,28,Наладчик станков с ЧПУ
26179289,424,11,Unity3d разработчик
27175555,222,11,Программист PHP
20133794,542,2,Unity 3D Developer
24522088,308,17,Программист 1С
25960304,169,2,Старший веб-программист (Senior WEB-developer)
25901420,209,23,Программист
23292021,59,3,"Web программист PHP (Front end, CMS)"
21800888,229,17,ИТ-специалист
24884358,124,23,Web-программист 1С Битрикс
27247060,240,29,Ember.js Developer
28004284,457,8,Программист 1С
27210408,521,23,Инженер программист C++
27919064,477,21,IOS engineer
24090766,233,20,Программист 1C
24707501,454,11,Преподаватель программирования
23469477,506,20,Ведущий программист 1С
27700850,118,24,PHP-разработчик продукта
25285102,283,17,Разработчик Java/С++
20046057,3,14,.NET Разработчик
26095671,343,23,Ведущий программист C#/Winforms
23634358,408,11,Программист-разработчик
22513990,3,24,Java Developer
21947729,0,17,Специалист 1С:Бухгалтерия
24494653,218,24,Программист PHP
22605002,241,9,Senior Frontend Developer
25849460,214,23,Javascript разработчик / backend (JS) разработчик
24331135,225,2,Web-разработчик
25208204,333,17,Программист Delphi
27874432,168,11,Программист 1С
27503818,356,3,Senior Frontend Developer
22626291,474,3,Разработчик Ruby on Rails
24103214,234,17,Специалист
24456519,284,17,Начинающий разработчик
25640741,303,6,Разработчик web-сервисов
23086845,63,3,Программист
24016932,266,17,PHP-программист (Yii)
23231353,424,6,Программист C#
25444697,356,2,JavaScript (React) developer in EU
25963683,321,6,Junior C#/ASP.NET разработчик
22598197,303,9,Программист C#
20152665,389,2,Программист 1-С Bitrix
23328275,293,3,Frontend-разработчик
20703343,179,12,Программист C++
24252751,1,3,Unity разработчик
24022370,109,17,Программист Delphi
23768595,285,28,Наладчик станков с ЧПУ
26117360,415,21,Ruby on Rails разработчик
24287992,280,3,Специалист по автоматизированному тестированию
23022610,2,29,Backend разработчик
22033120,338,3,Middle Backend developer
25759468,138,17,Инженер-программист станков с ЧПУ
24501098,499,20,Программист 1С (УТ)
20694410,419,3,Front-End developer (JS)
20518039,275,2,Веб-разработчик / WEB-программист
23301664,358,20,Ведущий программист
22293428,147,3,Ruby-on-Rails разработчик
24142382,38,27,Программист 1С
20516268,299,17,Ведущий программист 1С
25061289,68,23,Разработчик отчетности
25986322,308,17,Программист 1С
26213645,126,20,Программист 1C
22661940,439,23,Html-кодер (веб-верстальщик)
23309322,146,20,Программист 1С
25658843,347,20,Разработчик 1С
26050039,394,23,Backend разработчик
23646447,81,17,"Разработчик (Android, iOS)"
25306442,281,2,Senior Unity 3D/C# developer
21846111,148,11,Помощник веб-мастера/HTML-верстальщик
21410523,441,17,"Разработчик Delphi, SQL"
24106435,245,12,"Разработчик встраиваемых систем (embedded, STM32/Cortex-M)"
20237889,248,3,JavaScript Разработчик
22555027,236,29,Scala (Java) программист (Big Data)
25675827,213,23,Программист 1С
20041233,146,20,Программист 1С
24487826,286,14,Java developer / machine learning
27151359,65,20,Инженер-программист АСУ ТП (ПЛК)
24326131,424,2,Старший Программист Unity 3D
27947115,248,17,Разработчик (С++/ОС Windows/Linux)
22709545,102,21,Web Developer Magento
21056503,212,23,Разработчик ВЭБ-интерфейсов
27282015,145,20,Программист 1С
21695880,413,17,PHP-разработчик
27345933,200,20,Программист 1С
26059591,78,4,Java-программист
21421317,198,16,IOS developer
25580597,483,6,"Web-разработчик (PHP, JavaScript, HTML, CSS)"
27714590,74,27,Ведущий программист 1C
23891390,17,2,Frontend-разработчик
24675952,353,3,Разработчик ASP.Net
20104382,287,2,Web-разработчик
28017027,370,23,Java Script разработчик
24738396,323,3,Senior Python Developer
24580910,211,23,Php middle developer
25886485,126,20,Программист 1С
23289388,506,20,Программист 1С
22529180,271,2,Drupal- разработчик
24543091,471,11,HTML-верстальщик
20839822,284,17,Начинающий разработчик
24718892,514,11,Начинающий PHP-программист
25244600,452,18,Architect (Java)
27774167,419,3,Java-разработчик (веб-сервисы)
24049481,499,17,Программист 1C
21942380,299,20,Программист 1С
22644199,464,23,"Инженер-программист С#, Delphi, SQL"
26129393,540,14,Младший frontend-разработчик (с опытом верстки)
25630487,419,3,Java-разработчик
27186060,456,22,Разработчик С++
27575000,299,20,Программист 1С
22716590,508,25,Разработчик C++/.NET
24258591,378,2,Backend разработчик
23080313,321,9,Разработчик C#/ASP.Net MVC
